id,host_id,country,latitude,longitude,property_type,room_type,bathrooms,price,review_scores_rating
33340553,251153518,Argentina,-34.55972,-58.45895,Apartment,Entire home/apt,1,1792,100
33341121,177364497,Argentina,-34.60162,-58.37351,Condominium,Entire home/apt,1,2323,92
33344062,251184996,Argentina,-34.64194,-58.4177,House,Private room,1,1062,94
33344331,225292045,Argentina,-34.5761,-58.43828,Apartment,Entire home/apt,1,1460,100
33344599,235745389,Argentina,-34.60299,-58.37898,Apartment,Entire home/apt,1,3053,89
33345937,236770194,Argentina,-34.59342,-58.40298,Apartment,Entire home/apt,1,1394,80
33346296,42027488,Argentina,-34.60204,-58.38859,Apartment,Private room,1,597,100
33346926,251213118,Argentina,-34.59611,-58.42367,Apartment,Entire home/apt,1,1991,95
33347443,143137945,Argentina,-34.58252,-58.45185,Apartment,Entire home/apt,1,1991,98
33347811,172195638,Argentina,-34.6166,-58.37684,Apartment,Entire home/apt,1,2921,94
33347848,196434540,Argentina,-34.59681,-58.39097,Apartment,Private room,1,1128,100
33348009,68740667,Argentina,-34.59533,-58.41719,Apartment,Entire home/apt,1,2323,97
33348297,147538116,Argentina,-34.61759,-58.39781,Apartment,Entire home/apt,1,1195,100
33357160,251285294,Argentina,-34.62033,-58.37641,Apartment,Entire home/apt,1,2788,94
33360175,219330843,Argentina,-34.59503,-58.37958,Apartment,Entire home/apt,1,2058,90
33361309,23287053,Argentina,-34.59072,-58.41021,Apartment,Entire home/apt,2,4315,92
33361792,127514086,Argentina,-34.61651,-58.3758,Apartment,Entire home/apt,1,1991,80
33362114,7786587,Argentina,-34.591,-58.42495,Apartment,Entire home/apt,1,3651,94
33363796,7786587,Argentina,-34.61166,-58.46554,Apartment,Entire home/apt,2,2522,94
33363854,217059551,Argentina,-34.60922,-58.38476,Apartment,Shared room,3,664,100
33363965,125877872,Argentina,-34.61644,-58.3632,Apartment,Entire home/apt,1,3319,95
33364083,166598626,Argentina,-34.60536,-58.39072,Apartment,Entire home/apt,1,2124,94
33364848,222219449,Argentina,-34.60008,-58.39586,Apartment,Entire home/apt,1,1593,100
33365022,178069226,Argentina,-34.58889,-58.42372,Apartment,Entire home/apt,2,13276,94
33366070,251353973,Argentina,-34.61421,-58.39936,Apartment,Entire home/apt,1,1328,100
33366156,251107545,Argentina,-34.62264,-58.48238,House,Private room,1,465,94
33366531,57314298,Argentina,-34.62962,-58.44315,Apartment,Entire home/apt,2,3983,94
33366644,16133446,Argentina,-34.58546,-58.41749,Apartment,Entire home/apt,1,2655,94
33368509,251373108,Argentina,-34.59072,-58.39908,Apartment,Entire home/apt,1,1991,100
33368993,142922283,Argentina,-34.58914,-58.41421,Apartment,Entire home/apt,1,996,94
33369058,2776576,Argentina,-34.58677,-58.42118,Apartment,Private room,1,730,94
33369210,248533779,Argentina,-34.57988,-58.43685,Apartment,Entire home/apt,1,4580,88
33369433,248533779,Argentina,-34.57958,-58.43604,Apartment,Entire home/apt,1,4315,94
33370029,45824296,Argentina,-34.61703,-58.37037,Apartment,Entire home/apt,1,1925,98
33370100,30488312,Argentina,-34.5872,-58.4029,Apartment,Entire home/apt,1,3983,98
33370533,152846776,Argentina,-34.58604,-58.4162,Apartment,Entire home/apt,1,929,93
33372095,249660327,Argentina,-34.55075,-58.45452,Apartment,Entire home/apt,1,6638,97
33372159,162538671,Argentina,-34.57933,-58.4571,Apartment,Entire home/apt,1,1460,94
33372962,66929922,Argentina,-34.58466,-58.42512,Apartment,Entire home/apt,1,2987,90
33374561,142922283,Argentina,-34.58223,-58.42218,Apartment,Entire home/apt,1,1062,94
33374674,200899416,Argentina,-34.59911,-58.43256,Apartment,Entire home/apt,1,1859,100
33376014,251444676,Argentina,-34.61734,-58.37152,House,Entire home/apt,3,14471,100
33376496,251233028,Argentina,-34.59363,-58.4004,Apartment,Entire home/apt,1,19914,94
33378982,251463055,Argentina,-34.6426,-58.36761,House,Private room,1,664,96
33386112,3469227,Argentina,-34.60202,-58.41295,Apartment,Entire home/apt,1,4315,94
33388628,250469056,Argentina,-34.59449,-58.42911,Apartment,Entire home/apt,1,2323,96
33389021,484323,Argentina,-34.58634,-58.44439,Apartment,Entire home/apt,1,3319,90
33389138,251533533,Argentina,-34.59596,-58.44027,Apartment,Entire home/apt,1,1659,98
33390117,2638657,Argentina,-34.60282,-58.38292,Apartment,Entire home/apt,1,1991,87
33391672,251553997,Argentina,-34.59692,-58.37413,Apartment,Entire home/apt,1,1527,88
33392528,103925281,Argentina,-34.58133,-58.41265,Apartment,Entire home/apt,1,1792,100
33393004,236822183,Argentina,-34.60161,-58.42651,Apartment,Private room,1,730,94
33393071,251561536,Argentina,-34.53928,-58.47329,Condominium,Entire home/apt,2,9293,94
33394122,132838002,Argentina,-34.6194,-58.38454,Apartment,Entire home/apt,2,6638,94
33394543,26163904,Argentina,-34.58036,-58.42384,Apartment,Entire home/apt,1,2987,97
33395183,50911401,Argentina,-34.61813,-58.42165,House,Private room,2,1394,100
33395461,7786587,Argentina,-34.60296,-58.40846,Apartment,Entire home/apt,1,3983,94
33395781,204534306,Argentina,-34.58903,-58.43444,House,Entire home/apt,3,16595,60
33395822,251556588,Argentina,-34.56729,-58.43448,Apartment,Private room,1,797,100
33396043,47322424,Argentina,-34.59117,-58.40021,Apartment,Private room,1,1991,94
33396051,2597734,Argentina,-34.58041,-58.4337,Apartment,Entire home/apt,1,2987,80
33396074,7786587,Argentina,-34.60296,-58.40846,Apartment,Entire home/apt,1,5310,94
33398149,1002917,Argentina,-34.60241,-58.37646,Apartment,Entire home/apt,1,1659,80
33398300,22089474,Argentina,-34.59129,-58.40386,Apartment,Entire home/apt,1,5974,97
33398593,250952314,Argentina,-34.61279,-58.47942,House,Private room,1,465,94
33399033,49822870,Argentina,-34.56958,-58.46833,Apartment,Entire home/apt,1,1128,86
33399577,153313753,Argentina,-34.59763,-58.38641,Apartment,Entire home/apt,1,3186,100
33399598,11256892,Argentina,-34.56918,-58.43196,Apartment,Entire home/apt,1,2987,95
33399945,251619053,Argentina,-34.58323,-58.42296,Apartment,Entire home/apt,1,6970,99
33399991,251621999,Argentina,-34.58854,-58.4133,Apartment,Shared room,1,597,94
33400459,251627049,Argentina,-34.55392,-58.47343,Apartment,Entire home/apt,1,1527,97
33401441,51859226,Argentina,-34.54662,-58.45247,Apartment,Entire home/apt,2,3319,100
33403884,5018291,Argentina,-34.59281,-58.40887,Apartment,Entire home/apt,1,2589,100
33404763,225010406,Argentina,-34.59094,-58.40446,Apartment,Private room,1,1659,94
33405109,251648208,Argentina,-34.60588,-58.3981,Apartment,Private room,1,531,97
33414130,73443260,Argentina,-34.596,-58.40146,Apartment,Entire home/apt,1,6572,97
33415848,19637246,Argentina,-34.58424,-58.42263,Condominium,Entire home/apt,1,2058,96
33416076,3469227,Argentina,-34.58485,-58.41604,Apartment,Entire home/apt,1,6970,94
33417304,189241027,Argentina,-34.59653,-58.3793,Apartment,Entire home/apt,1,2655,99
33417472,51803891,Argentina,-34.58504,-58.42461,Apartment,Entire home/apt,1,4514,100
33417860,97684515,Argentina,-34.591,-58.40661,Apartment,Entire home/apt,1,1659,97
33418529,31035769,Argentina,-34.5917,-58.40385,Apartment,Entire home/apt,1,6638,95
33418891,248013148,Argentina,-34.59873,-58.49008,House,Private room,3,1261,94
33419468,207397370,Argentina,-34.61422,-58.40608,Apartment,Entire home/apt,1,1328,100
33419754,251754736,Argentina,-34.58795,-58.40264,Apartment,Entire home/apt,1,4647,96
33419959,211570022,Argentina,-34.61006,-58.41132,House,Private room,1,797,90
33421046,16033144,Argentina,-34.58652,-58.43879,Apartment,Entire home/apt,1,1991,98
33422228,35410447,Argentina,-34.5913,-58.39036,Apartment,Entire home/apt,1,3850,98
33423694,163082583,Argentina,-34.60996,-58.3965,Apartment,Private room,1,597,94
33424502,111984750,Argentina,-34.59914,-58.37822,Apartment,Entire home/apt,1,1726,100
33425035,119310680,Argentina,-34.59967,-58.39,Apartment,Entire home/apt,1,2788,92
33425430,30423321,Argentina,-34.58538,-58.4233,Apartment,Entire home/apt,1,4779,95
33426494,18659402,Argentina,-34.61717,-58.37526,Apartment,Entire home/apt,1,6638,94
33426657,86596258,Argentina,-34.59527,-58.44677,House,Private room,1,730,98
33429003,5464833,Argentina,-34.55943,-58.45597,Apartment,Entire home/apt,1,3651,100
33430157,106448065,Argentina,-34.59177,-58.37824,Apartment,Entire home/apt,1,2722,92
33430238,1028764,Argentina,-34.59666,-58.37895,Apartment,Entire home/apt,1,4978,83
33432888,20405709,Argentina,-34.61766,-58.43733,Apartment,Private room,2,1394,94
33432916,251311648,Argentina,-34.58806,-58.40115,Apartment,Entire home/apt,1,1328,100
33441650,250876700,Argentina,-34.58223,-58.44703,Apartment,Entire home/apt,0,2323,90
33442042,246385359,Argentina,-34.59697,-58.49932,Apartment,Entire home/apt,1,1460,99
33442852,1714257,Argentina,-34.60917,-58.4329,Apartment,Entire home/apt,1,1991,89
33443403,193867110,Argentina,-34.57739,-58.46814,House,Entire home/apt,4,5509,94
33443641,1482817,Argentina,-34.59634,-58.37514,Apartment,Entire home/apt,1,1527,94
33444148,249382158,Argentina,-34.59271,-58.39407,Apartment,Entire home/apt,1,2058,94
33444206,221027491,Argentina,-34.60607,-58.43999,Condominium,Private room,1,730,94
33444560,65410666,Argentina,-34.58355,-58.41832,Apartment,Entire home/apt,1,3053,100
33444915,159509390,Argentina,-34.6184,-58.37955,Apartment,Private room,1,863,100
33447205,200604620,Argentina,-34.58039,-58.41394,Apartment,Entire home/apt,1,3983,94
33447755,156466028,Argentina,-34.57859,-58.43801,Apartment,Entire home/apt,1,2589,100
33448556,218956166,Argentina,-34.61657,-58.39465,Loft,Entire home/apt,1,1726,90
33449693,10159554,Argentina,-34.57909,-58.43248,Apartment,Entire home/apt,1,6638,100
33449879,6066328,Argentina,-34.57694,-58.49182,Apartment,Entire home/apt,1,1593,94
33450260,43538194,Argentina,-34.63378,-58.45559,Apartment,Entire home/apt,1,4647,100
33450565,63973567,Argentina,-34.57142,-58.43024,Apartment,Entire home/apt,1,3518,98
33450836,53994774,Argentina,-34.57519,-58.43465,Loft,Entire home/apt,1,4381,97
33451321,252008187,Argentina,-34.58999,-58.40312,Apartment,Entire home/apt,1,1726,94
33451669,219450996,Argentina,-34.61807,-58.38448,Apartment,Entire home/apt,1,15533,100
33454401,223861053,Argentina,-34.56206,-58.4863,House,Private room,1,797,100
33454983,242765526,Argentina,-34.58661,-58.41847,Apartment,Entire home/apt,1,3717,97
33456753,4225182,Argentina,-34.59023,-58.38652,Apartment,Entire home/apt,2,6704,99
33458747,252005509,Argentina,-34.595,-58.44161,Apartment,Entire home/apt,1,2456,100
33463378,211570022,Argentina,-34.60882,-58.41295,House,Private room,1,996,97
33463853,252117167,Argentina,-34.57467,-58.42286,Apartment,Entire home/apt,2,3850,90
33467379,52088060,Argentina,-34.58825,-58.42745,Apartment,Private room,2,1659,80
33469332,248013148,Argentina,-34.59876,-58.48918,House,Private room,3,1062,100
33469471,252168905,Argentina,-34.60011,-58.37981,Apartment,Entire home/apt,1,863,99
33470695,246449164,Argentina,-34.58415,-58.42352,Apartment,Entire home/apt,1,3319,92
33471855,252191614,Argentina,-34.59658,-58.37902,Apartment,Entire home/apt,1,2323,97
33471898,248273956,Argentina,-34.58771,-58.4336,House,Entire home/apt,2,13276,99
33472091,247745111,Argentina,-34.61407,-58.38276,Apartment,Private room,1,2257,100
33472223,62950100,Argentina,-34.57808,-58.43854,Apartment,Entire home/apt,1,3452,100
33472561,94213668,Argentina,-34.614,-58.3857,Apartment,Entire home/apt,1,1991,91
33473016,252198954,Argentina,-34.62303,-58.4156,Hostel,Shared room,4,465,94
33474152,142061608,Argentina,-34.55284,-58.44009,Apartment,Private room,1,929,100
33474503,252219697,Argentina,-34.5925,-58.37632,Apartment,Entire home/apt,1,2987,96
33475214,2017830,Argentina,-34.58884,-58.41603,Apartment,Entire home/apt,1,3850,96
33475224,2017830,Argentina,-34.58884,-58.41603,Apartment,Entire home/apt,1,4647,100
33476199,23065714,Argentina,-34.60901,-58.38549,Apartment,Private room,1,1593,100
33476207,6904464,Argentina,-34.58442,-58.43459,Apartment,Entire home/apt,1,1527,91
33486376,13070420,Argentina,-34.55114,-58.46895,Apartment,Entire home/apt,1,2124,100
33487180,252331686,Argentina,-34.56738,-58.43658,Apartment,Private room,1,996,94
33487582,56752957,Argentina,-34.59785,-58.41573,Loft,Entire home/apt,1,1792,94
33488033,45235869,Argentina,-34.59522,-58.39549,Apartment,Private room,2,1062,100
33488814,224836055,Argentina,-34.5528,-58.45923,Apartment,Entire home/apt,1,1195,100
33490275,49692772,Argentina,-34.55996,-58.44591,Apartment,Entire home/apt,1,2722,100
33490973,1814724,Argentina,-34.5422,-58.47439,Apartment,Entire home/apt,1,2655,94
33491668,39604310,Argentina,-34.59333,-58.40814,Apartment,Entire home/apt,1,1593,93
33491982,219003673,Argentina,-34.59848,-58.41688,Apartment,Private room,1,863,94
33492363,917480,Argentina,-34.58554,-58.43056,Apartment,Entire home/apt,1,1991,100
33493321,164568443,Argentina,-34.59798,-58.39014,Apartment,Entire home/apt,1,1991,94
33494747,252401075,Argentina,-34.59698,-58.44098,Apartment,Entire home/apt,1,1527,96
33495731,1879767,Argentina,-34.55299,-58.45215,Apartment,Entire home/apt,1,1593,100
33496074,244765285,Argentina,-34.58221,-58.42464,Apartment,Entire home/apt,1,3585,94
33496515,244765285,Argentina,-34.58073,-58.42675,Apartment,Entire home/apt,1,2921,94
33496701,193850348,Argentina,-34.58374,-58.42373,Apartment,Entire home/apt,1,2921,99
33496750,1028764,Argentina,-34.57792,-58.43861,Apartment,Entire home/apt,1,4647,94
33496753,252423099,Argentina,-34.63031,-58.36174,Apartment,Entire home/apt,1,1394,94
33497280,252429074,Argentina,-34.59517,-58.39154,Apartment,Entire home/apt,2,2522,100
33497293,59339435,Argentina,-34.5927,-58.43933,Loft,Entire home/apt,1,1859,100
33499074,22464415,Argentina,-34.61026,-58.39415,Apartment,Private room,2,797,88
33506969,249034651,Argentina,-34.58484,-58.41947,Apartment,Private room,2,797,100
33512221,44168030,Argentina,-34.55012,-58.45469,Apartment,Entire home/apt,1,2124,88
33514024,252548026,Argentina,-34.58449,-58.43601,Bed and breakfast,Shared room,8,531,70
33514833,247810577,Argentina,-34.56616,-58.44095,Apartment,Entire home/apt,3,4647,98
33517326,87216832,Argentina,-34.58709,-58.40122,Apartment,Entire home/apt,1,2191,100
33518036,52571418,Argentina,-34.59739,-58.37898,Apartment,Entire home/apt,1,996,94
33518096,142114347,Argentina,-34.59309,-58.414,Apartment,Entire home/apt,1,1792,91
33518146,227177995,Argentina,-34.58292,-58.40037,Apartment,Entire home/apt,1,2655,100
33518911,174308045,Argentina,-34.59355,-58.4038,Apartment,Private room,1,3916,98
33519073,252585503,Argentina,-34.58646,-58.42415,Apartment,Entire home/apt,1,1593,100
33520950,176878690,Argentina,-34.6134,-58.49505,Condominium,Private room,1,797,94
33522276,162764547,Argentina,-34.59896,-58.43154,Apartment,Entire home/apt,1,1527,97
33523443,252585003,Argentina,-34.61441,-58.39522,Apartment,Entire home/apt,1,2655,20
33524668,73411702,Argentina,-34.59051,-58.44455,Apartment,Entire home/apt,2,2589,100
33526850,93327958,Argentina,-34.54961,-58.45528,Apartment,Entire home/apt,1,2655,98
33528823,56111234,Argentina,-34.62106,-58.45833,Apartment,Entire home/apt,1,1062,94
33529244,109700438,Argentina,-34.58327,-58.42541,House,Private room,3,664,96
33529797,188210752,Argentina,-34.57302,-58.46115,Apartment,Entire home/apt,1,1394,94
33530754,252662038,Argentina,-34.61741,-58.44479,Apartment,Entire home/apt,1,1726,95
33531869,21527842,Argentina,-34.58068,-58.43221,Apartment,Entire home/apt,1,5908,93
33532523,222219449,Argentina,-34.60155,-58.3961,Apartment,Entire home/apt,1,1792,100
33533621,38171794,Argentina,-34.55482,-58.43934,Apartment,Entire home/apt,1,1991,92
33542246,247787920,Argentina,-34.57577,-58.42322,Apartment,Entire home/apt,1,1925,100
33543184,39870535,Argentina,-34.58717,-58.40008,Loft,Entire home/apt,1,1726,98
33544367,29382735,Argentina,-34.57892,-58.40957,Apartment,Private room,1,1460,93
33544988,251499334,Argentina,-34.58958,-58.39095,Apartment,Entire home/apt,2,2390,93
33546730,38171794,Argentina,-34.55491,-58.44108,Apartment,Entire home/apt,1,3983,91
33547310,47920444,Argentina,-34.60127,-58.3761,Apartment,Entire home/apt,1,2788,89
33548140,10541907,Argentina,-34.57761,-58.44952,Apartment,Entire home/apt,1,3319,93
33550207,252802934,Argentina,-34.60262,-58.37823,Apartment,Entire home/apt,1,1527,100
33550406,33730840,Argentina,-34.59981,-58.38076,Apartment,Entire home/apt,1,2589,97
33551405,68401572,Argentina,-34.58242,-58.41442,Apartment,Entire home/apt,1,1859,94
33551477,100192826,Argentina,-34.561,-58.46232,Apartment,Entire home/apt,1,1792,99
33551730,60508740,Argentina,-34.57809,-58.43794,Apartment,Entire home/apt,1,1991,95
33552304,130161242,Argentina,-34.60985,-58.39953,Apartment,Private room,1,1460,100
33553690,44418607,Argentina,-34.59401,-58.40128,Apartment,Private room,1,730,100
33553723,252829613,Argentina,-34.58778,-58.42143,Guest suite,Entire home/apt,1,1859,100
33554332,1590487,Argentina,-34.61449,-58.3775,Apartment,Entire home/apt,1,3452,98
33554731,252839654,Argentina,-34.62414,-58.36954,Apartment,Entire home/apt,1,2323,100
33554906,252841040,Argentina,-34.58981,-58.48895,House,Shared room,6,797,94
33554918,252836575,Argentina,-34.59671,-58.38541,Apartment,Entire home/apt,2,3319,100
33555026,102507671,Argentina,-34.54957,-58.46826,Apartment,Entire home/apt,1,1659,100
33556013,76959,Argentina,-34.58781,-58.44758,Apartment,Private room,1,863,94
33556117,49607719,Argentina,-34.54633,-58.46998,Apartment,Entire home/apt,1,2390,80
33556164,31919874,Argentina,-34.58548,-58.42057,Apartment,Entire home/apt,1,1991,100
33556854,6208779,Argentina,-34.59634,-58.3736,Apartment,Entire home/apt,1,3319,80
33557063,252858053,Argentina,-34.61362,-58.36807,Apartment,Entire home/apt,1,2390,99
33557092,177364497,Argentina,-34.61716,-58.36256,Apartment,Entire home/apt,1,3983,99
33557127,100743,Argentina,-34.60321,-58.37716,Apartment,Entire home/apt,2,4647,80
33557152,12012050,Argentina,-34.58928,-58.40634,Apartment,Entire home/apt,1,3319,93
33557538,47669417,Argentina,-34.5873,-58.40157,Apartment,Entire home/apt,1,3319,94
33560558,92201908,Argentina,-34.62252,-58.43355,Apartment,Shared room,1,531,94
33566490,53743998,Argentina,-34.5733,-58.47325,Apartment,Entire home/apt,1,3120,96
33575580,251605509,Argentina,-34.61009,-58.38496,Hostel,Hotel room,1,3319,100
33576285,67086449,Argentina,-34.57346,-58.43113,Apartment,Entire home/apt,1,3651,99
33576370,27965980,Argentina,-34.6293,-58.40175,Apartment,Entire home/apt,1,2987,80
33577370,252880838,Argentina,-34.57849,-58.43562,Apartment,Entire home/apt,1,2854,100
33577602,142284137,Argentina,-34.62129,-58.39062,Apartment,Private room,1,664,100
33577867,248694211,Argentina,-34.55999,-58.45487,Apartment,Private room,1,597,100
33578120,373629,Argentina,-34.58291,-58.42614,Apartment,Entire home/apt,1,2788,94
33578554,231822087,Argentina,-34.58326,-58.41287,Apartment,Entire home/apt,2,6306,93
33579416,140773210,Argentina,-34.59457,-58.44307,House,Private room,2,863,94
33581672,251605509,Argentina,-34.60975,-58.38384,Hostel,Hotel room,1,6638,94
33582837,100972248,Argentina,-34.5568,-58.44647,Apartment,Entire home/apt,1,2390,84
33582968,12450540,Argentina,-34.58149,-58.43677,Apartment,Entire home/apt,1,3120,94
33583908,73536121,Argentina,-34.61429,-58.3626,Apartment,Entire home/apt,1,4978,100
33584366,251605509,Argentina,-34.60924,-58.38395,Hostel,Hotel room,1,6638,94
33585304,9785115,Argentina,-34.58665,-58.39985,Apartment,Entire home/apt,2,6107,95
33586568,226049318,Argentina,-34.59815,-58.38404,Apartment,Entire home/apt,1,2655,94
33587109,18667910,Argentina,-34.62783,-58.36759,Apartment,Entire home/apt,1,2124,96
33587242,66105076,Argentina,-34.61,-58.42039,Apartment,Entire home/apt,1,1925,100
33587848,17406725,Argentina,-34.58681,-58.43062,Loft,Entire home/apt,1,3319,100
33589330,1873036,Argentina,-34.60406,-58.38833,Apartment,Entire home/apt,1,1859,98
33589589,221873004,Argentina,-34.60529,-58.37748,Hostel,Shared room,8,730,100
33590345,202361734,Argentina,-34.63885,-58.45691,Condominium,Shared room,2,1726,94
33590597,221873004,Argentina,-34.605,-58.37574,Hostel,Private room,4,3651,94
33591075,251605509,Argentina,-34.6096,-58.38378,Hostel,Hotel room,1,6638,100
33591750,211658473,Argentina,-34.57892,-58.42957,Apartment,Entire home/apt,1,3053,98
33591997,221873004,Argentina,-34.60474,-58.37698,Hostel,Private room,4,2257,94
33592516,12451283,Argentina,-34.62114,-58.37916,Apartment,Entire home/apt,1,1925,80
33593143,253138157,Argentina,-34.5868,-58.43142,House,Shared room,1,797,100
33593516,170844228,Argentina,-34.57049,-58.49992,House,Private room,1,398,94
33597902,172895088,Argentina,-34.59013,-58.511,Apartment,Private room,1,664,100
33599254,100743,Argentina,-34.60378,-58.37913,Apartment,Entire home/apt,2,4514,94
33599578,242547404,Argentina,-34.56641,-58.43379,Condominium,Entire home/apt,1,4978,94
33604762,253230256,Argentina,-34.55073,-58.45049,Apartment,Entire home/apt,1,1128,94
33604865,253229685,Argentina,-34.61303,-58.36199,Apartment,Entire home/apt,4,8828,90
33606885,101472029,Argentina,-34.56354,-58.46505,Apartment,Entire home/apt,1,1792,100
33607087,73350585,Argentina,-34.61971,-58.38139,Apartment,Entire home/apt,1,1593,100
33608833,140773210,Argentina,-34.59578,-58.44284,House,Private room,2,863,100
33608945,253262238,Argentina,-34.58544,-58.41063,Apartment,Entire home/apt,1,3651,96
33609973,132785287,Argentina,-34.58831,-58.41071,Apartment,Private room,1,1394,98
33610785,253003111,Argentina,-34.61064,-58.38947,Apartment,Entire home/apt,1,2522,100
33611132,6774653,Argentina,-34.61657,-58.37872,Apartment,Entire home/apt,1,1659,100
33611214,117752497,Argentina,-34.59272,-58.37589,Apartment,Entire home/apt,1,1991,94
33611390,253282177,Argentina,-34.60986,-58.50778,House,Private room,2,863,100
33611735,108008329,Argentina,-34.59487,-58.42229,Apartment,Entire home/apt,1,2191,100
33612149,36387071,Argentina,-34.59309,-58.3863,Apartment,Entire home/apt,1,1128,94
33612690,222270697,Argentina,-34.60306,-58.3901,Apartment,Entire home/apt,1,3651,100
33613093,210621713,Argentina,-34.5908,-58.40841,Apartment,Private room,1,1261,87
33613335,253301850,Argentina,-34.57739,-58.43157,Apartment,Entire home/apt,1,1726,96
33614628,48719573,Argentina,-34.59162,-58.40888,Loft,Entire home/apt,2,2522,94
33614991,160419600,Argentina,-34.60375,-58.426,Apartment,Entire home/apt,1,4978,99
33615022,253316562,Argentina,-34.5886,-58.43963,Apartment,Entire home/apt,1,2323,100
33615162,151150772,Argentina,-34.59205,-58.40438,Apartment,Entire home/apt,2,5510,95
33615427,27316896,Argentina,-34.6157,-58.38376,Apartment,Entire home/apt,1,1659,88
33616595,73411702,Argentina,-34.58875,-58.44641,Guesthouse,Entire home/apt,2,2522,100
33617241,231513406,Argentina,-34.61759,-58.40087,Apartment,Entire home/apt,1,1925,100
33618594,31375534,Argentina,-34.59707,-58.43642,House,Private room,1,1859,94
33619533,253358806,Argentina,-34.57865,-58.45436,Apartment,Entire home/apt,1,1659,88
33626850,48778246,Argentina,-34.59072,-58.41795,Apartment,Entire home/apt,1,1195,94
33628235,160492154,Argentina,-34.59486,-58.40809,Apartment,Entire home/apt,1,1261,100
33631364,16207563,Argentina,-34.58956,-58.41252,Apartment,Entire home/apt,2,9957,94
33633474,188877803,Argentina,-34.58114,-58.42243,Apartment,Entire home/apt,1,1527,94
33634094,119120,Argentina,-34.59173,-58.41431,Apartment,Entire home/apt,1,1328,80
33635333,1482817,Argentina,-34.60174,-58.37934,Apartment,Entire home/apt,1,1195,100
33635478,20825402,Argentina,-34.58085,-58.40559,Apartment,Entire home/apt,2,8629,95
33637023,253445150,Argentina,-34.63711,-58.3609,Apartment,Entire home/apt,1,465,100
33637126,23041395,Argentina,-34.61752,-58.3972,Apartment,Entire home/apt,1,1394,100
33637472,15900304,Argentina,-34.5873,-58.41544,Apartment,Entire home/apt,1,2124,94
33637475,15900304,Argentina,-34.58822,-58.41373,Apartment,Entire home/apt,1,1991,92
33637696,15900304,Argentina,-34.5866,-58.41423,Apartment,Entire home/apt,1,1991,94
33637717,15900304,Argentina,-34.58843,-58.41538,Apartment,Entire home/apt,1,2124,92
33637754,12371353,Argentina,-34.58697,-58.39578,Apartment,Entire home/apt,2,13276,94
33639544,10970243,Argentina,-34.60457,-58.3814,House,Private room,1,1394,100
33640832,12079212,Argentina,-34.63023,-58.50136,House,Entire home/apt,1,4182,100
33642991,253545056,Argentina,-34.62465,-58.41422,Condominium,Entire home/apt,1,531,100
33643464,253110832,Argentina,-34.60934,-58.38645,Apartment,Private room,3,1792,100
33644714,253110832,Argentina,-34.60944,-58.3865,Apartment,Private room,1,1394,100
33644779,15745231,Argentina,-34.57653,-58.43904,Apartment,Entire home/apt,1,5244,100
33650888,240349928,Argentina,-34.57916,-58.43765,Apartment,Entire home/apt,1,1659,100
33657703,221873004,Argentina,-34.60478,-58.37703,Hostel,Private room,4,1062,100
33657712,47415496,Argentina,-34.57524,-58.48216,Apartment,Entire home/apt,1,1792,100
33658301,146662220,Argentina,-34.56602,-58.4368,Apartment,Private room,1,265519,94
33658825,94865461,Argentina,-34.60893,-58.41295,Apartment,Entire home/apt,1,929,98
33659294,249920799,Argentina,-34.63745,-58.36273,Apartment,Private room,2,1195,100
33659545,158399002,Argentina,-34.58032,-58.42717,Apartment,Entire home/apt,1,1659,100
33659681,253678780,Argentina,-34.58504,-58.4206,Apartment,Private room,1,1726,100
33660219,4143666,Argentina,-34.56988,-58.43112,Apartment,Entire home/apt,1,2522,98
33660335,229884323,Argentina,-34.59439,-58.42923,Apartment,Entire home/apt,1,1792,100
33660583,1354905,Argentina,-34.60118,-58.45481,Apartment,Private room,1,1128,94
33661910,232488127,Argentina,-34.60984,-58.38812,Apartment,Entire home/apt,1,2655,98
33663209,253713794,Argentina,-34.59283,-58.40951,Apartment,Entire home/apt,1,1925,99
33663400,140786475,Argentina,-34.59676,-58.41993,Apartment,Entire home/apt,1,3319,100
33663469,253714452,Argentina,-34.61521,-58.37905,Apartment,Entire home/apt,1,3186,100
33663516,49337392,Argentina,-34.59866,-58.3782,Apartment,Entire home/apt,1,1328,90
33663559,185583820,Argentina,-34.61708,-58.40448,Apartment,Private room,1,996,94
33666459,102394324,Argentina,-34.59879,-58.3867,Apartment,Entire home/apt,1,1792,94
33667043,25429070,Argentina,-34.58062,-58.44204,Apartment,Entire home/apt,1,4912,98
33668315,3599903,Argentina,-34.62064,-58.44539,Apartment,Private room,1,531,100
33675156,30553571,Argentina,-34.62127,-58.37581,Apartment,Entire home/apt,1,1925,99
33675949,185227333,Argentina,-34.60071,-58.43763,Apartment,Entire home/apt,1,996,80
33677789,224730979,Argentina,-34.60338,-58.40652,Apartment,Entire home/apt,1,996,83
33679023,10167949,Argentina,-34.61792,-58.36025,Apartment,Entire home/apt,1,7965,100
33681365,10035032,Argentina,-34.55893,-58.47692,House,Private room,1,996,94
33681839,55975567,Argentina,-34.59878,-58.42633,Apartment,Entire home/apt,1,2655,100
33684280,253893114,Argentina,-34.54788,-58.45818,Apartment,Entire home/apt,1,4978,94
33684361,253893126,Argentina,-34.60018,-58.37122,Apartment,Entire home/apt,1,2987,94
